Soil	Soil_ID	Unit	Expected_pH	NO3_mM	Chloramphenicol	Time_point
Soil18	Soil18_Neutral1	-60	8.46	1.855854974	CHL	Soil18_T6
Soil18	Soil18_Neutral1	30	7.56	1.518658032	CHL	Soil18_T6
Soil18	Soil18_Neutral1	34	7.11	1.53526284	CHL	Soil18_T6
Soil18	Soil18_Neutral1	40	6.66	1.759469293	CHL	Soil18_T6
Soil18	Soil18_Neutral1	45	6.21	1.821047227	CHL	Soil18_T6
Soil18	Soil18_Neutral1	50	5.76	2.135858029	CHL	Soil18_T6
Soil18	Soil18_Neutral1	55	5.31	1.895180256	CHL	Soil18_T6
Soil18	Soil18_Neutral1	60	4.86	2.045349746	CHL	Soil18_T6
Soil18	Soil18_Neutral1	65	4.41	2.022411675	CHL	Soil18_T6
Soil18	Soil18_Neutral1	75	3.96	2.00458886	CHL	Soil18_T6
Soil18	Soil18_Neutral1	90	3.51	2.083447679	CHL	Soil18_T6
Soil18	Soil18_Neutral1	-100	8.91	1.897166691	CHL	Soil18_T6
Soil18	Soil18_Neutral1	-60	8.46	1.898089617	CHL	Soil18_T6
Soil18	Soil18_Neutral1	30	7.56	1.481576643	CHL	Soil18_T6
Soil18	Soil18_Neutral1	34	7.11	1.58845637	CHL	Soil18_T6
Soil18	Soil18_Neutral1	40	6.66	1.794380875	CHL	Soil18_T6
Soil18	Soil18_Neutral1	45	6.21	1.77935574	CHL	Soil18_T6
Soil18	Soil18_Neutral1	50	5.76	2.175665521	CHL	Soil18_T6
Soil18	Soil18_Neutral1	55	5.31	1.906963019	CHL	Soil18_T6
Soil18	Soil18_Neutral1	60	4.86	2.025428653	CHL	Soil18_T6
Soil18	Soil18_Neutral1	65	4.41	2.004598307	CHL	Soil18_T6
Soil18	Soil18_Neutral1	75	3.96	2.150933674	CHL	Soil18_T6
Soil18	Soil18_Neutral1	90	3.51	2.080772085	CHL	Soil18_T6
Soil18	Soil18_Neutral1	0	8.01	1.700830374	CHL	Soil18_T6
Soil18	Soil18_Neutral1	0	8.01	1.517887978	CHL	Soil18_T6
Soil18	Soil18_Neutral1	0	8.01	1.469917098	CHL	Soil18_T6
Soil18	Soil18_Neutral1	-100	8.91	0	None	Soil18_T7
Soil18	Soil18_Neutral1	-60	8.46	0	None	Soil18_T7
Soil18	Soil18_Neutral1	30	7.56	1.061415815	None	Soil18_T7
Soil18	Soil18_Neutral1	34	7.11	1.221671441	None	Soil18_T7
Soil18	Soil18_Neutral1	40	6.66	1.374772813	None	Soil18_T7
Soil18	Soil18_Neutral1	45	6.21	1.664289173	None	Soil18_T7
Soil18	Soil18_Neutral1	50	5.76	2.13650742	None	Soil18_T7
Soil18	Soil18_Neutral1	55	5.31	1.847011607	None	Soil18_T7
Soil18	Soil18_Neutral1	60	4.86	2.184062749	None	Soil18_T7
Soil18	Soil18_Neutral1	65	4.41	2.224832918	None	Soil18_T7
Soil18	Soil18_Neutral1	75	3.96	2.01090825	None	Soil18_T7
Soil18	Soil18_Neutral1	90	3.51	2.103572784	None	Soil18_T7
Soil18	Soil18_Neutral1	-100	8.91	0	None	Soil18_T7
Soil18	Soil18_Neutral1	-60	8.46	0	None	Soil18_T7
Soil18	Soil18_Neutral1	30	7.56	0.9826361373	None	Soil18_T7
Soil18	Soil18_Neutral1	34	7.11	1.061804819	None	Soil18_T7
Soil18	Soil18_Neutral1	40	6.66	1.391366287	None	Soil18_T7
Soil18	Soil18_Neutral1	45	6.21	1.572257451	None	Soil18_T7
Soil18	Soil18_Neutral1	50	5.76	1.935047161	None	Soil18_T7
Soil18	Soil18_Neutral1	55	5.31	1.877764773	None	Soil18_T7
Soil18	Soil18_Neutral1	60	4.86	2.032427759	None	Soil18_T7
Soil18	Soil18_Neutral1	65	4.41	1.961242346	None	Soil18_T7
Soil18	Soil18_Neutral1	75	3.96	1.991819434	None	Soil18_T7
Soil18	Soil18_Neutral1	90	3.51	2.104562076	None	Soil18_T7
Soil18	Soil18_Neutral1	-100	8.91	0	None	Soil18_T7
Soil18	Soil18_Neutral1	-60	8.46	0	None	Soil18_T7
Soil18	Soil18_Neutral1	30	7.56	1.043018716	None	Soil18_T7
Soil18	Soil18_Neutral1	34	7.11	1.160893804	None	Soil18_T7
Soil18	Soil18_Neutral1	40	6.66	1.35950339	None	Soil18_T7
Soil18	Soil18_Neutral1	45	6.21	1.33300574	None	Soil18_T7
Soil18	Soil18_Neutral1	50	5.76	1.976719141	None	Soil18_T7
Soil18	Soil18_Neutral1	55	5.31	1.795968206	None	Soil18_T7
Soil18	Soil18_Neutral1	60	4.86	2.116498088	None	Soil18_T7
Soil18	Soil18_Neutral1	65	4.41	2.215929289	None	Soil18_T7
Soil18	Soil18_Neutral1	75	3.96	1.959704508	None	Soil18_T7
Soil18	Soil18_Neutral1	90	3.51	2.048004192	None	Soil18_T7
Soil18	Soil18_Neutral1	0	8.01	1.095255047	None	Soil18_T7
Soil18	Soil18_Neutral1	0	8.01	1.068632985	None	Soil18_T7
Soil18	Soil18_Neutral1	0	8.01	1.036618129	None	Soil18_T7
Soil18	Soil18_Neutral1	-100	8.91	1.964405086	CHL	Soil18_T7
Soil18	Soil18_Neutral1	-60	8.46	1.802402465	CHL	Soil18_T7
Soil18	Soil18_Neutral1	30	7.56	1.34841767	CHL	Soil18_T7
Soil18	Soil18_Neutral1	34	7.11	1.392960754	CHL	Soil18_T7
Soil18	Soil18_Neutral1	40	6.66	1.712439682	CHL	Soil18_T7
Soil18	Soil18_Neutral1	45	6.21	1.822455482	CHL	Soil18_T7
Soil18	Soil18_Neutral1	50	5.76	2.036518993	CHL	Soil18_T7
Soil18	Soil18_Neutral1	55	5.31	1.915306764	CHL	Soil18_T7
Soil18	Soil18_Neutral1	60	4.86	2.017692875	CHL	Soil18_T7
Soil18	Soil18_Neutral1	65	4.41	2.059964513	CHL	Soil18_T7
Soil18	Soil18_Neutral1	75	3.96	2.058203113	CHL	Soil18_T7
Soil18	Soil18_Neutral1	90	3.51	2.051871832	CHL	Soil18_T7
Soil18	Soil18_Neutral1	-100	8.91	1.952866195	CHL	Soil18_T7
Soil18	Soil18_Neutral1	-60	8.46	1.949383421	CHL	Soil18_T7
Soil18	Soil18_Neutral1	30	7.56	1.42595215	CHL	Soil18_T7
Soil18	Soil18_Neutral1	34	7.11	1.4514441	CHL	Soil18_T7
Soil18	Soil18_Neutral1	40	6.66	1.6672921	CHL	Soil18_T7
Soil18	Soil18_Neutral1	45	6.21	1.812841271	CHL	Soil18_T7
Soil18	Soil18_Neutral1	50	5.76	2.072525627	CHL	Soil18_T7
Soil18	Soil18_Neutral1	55	5.31	1.848695526	CHL	Soil18_T7
Soil18	Soil18_Neutral1	60	4.86	1.986919279	CHL	Soil18_T7
Soil18	Soil18_Neutral1	65	4.41	2.017921683	CHL	Soil18_T7
Soil18	Soil18_Neutral1	75	3.96	2.011215309	CHL	Soil18_T7
Soil18	Soil18_Neutral1	90	3.51	2.113735834	CHL	Soil18_T7
Soil18	Soil18_Neutral1	-100	8.91	1.89971895	CHL	Soil18_T7
Soil18	Soil18_Neutral1	-60	8.46	1.972673282	CHL	Soil18_T7
Soil18	Soil18_Neutral1	30	7.56	1.419231703	CHL	Soil18_T7
Soil18	Soil18_Neutral1	34	7.11	1.508825514	CHL	Soil18_T7
Soil18	Soil18_Neutral1	40	6.66	1.730691703	CHL	Soil18_T7
Soil18	Soil18_Neutral1	45	6.21	1.728426115	CHL	Soil18_T7
Soil18	Soil18_Neutral1	50	5.76	2.097825679	CHL	Soil18_T7
Soil18	Soil18_Neutral1	55	5.31	1.943591582	CHL	Soil18_T7
Soil18	Soil18_Neutral1	60	4.86	1.998705536	CHL	Soil18_T7
Soil18	Soil18_Neutral1	65	4.41	1.966063209	CHL	Soil18_T7
Soil18	Soil18_Neutral1	75	3.96	2.169017344	CHL	Soil18_T7
Soil18	Soil18_Neutral1	90	3.51	2.092961361	CHL	Soil18_T7
Soil18	Soil18_Neutral1	0	8.01	1.524509288	CHL	Soil18_T7
Soil18	Soil18_Neutral1	0	8.01	1.398455699	CHL	Soil18_T7
Soil18	Soil18_Neutral1	0	8.01	1.37524028	CHL	Soil18_T7
Soil18	Soil18_Neutral1	-100	8.91	0	None	Soil18_T8
Soil18	Soil18_Neutral1	-60	8.46	0	None	Soil18_T8
Soil18	Soil18_Neutral1	30	7.56	0.6291009301	None	Soil18_T8
Soil18	Soil18_Neutral1	34	7.11	0.9258567495	None	Soil18_T8
Soil18	Soil18_Neutral1	40	6.66	1.093895119	None	Soil18_T8
Soil18	Soil18_Neutral1	45	6.21	1.504973665	None	Soil18_T8
Soil18	Soil18_Neutral1	50	5.76	1.712354185	None	Soil18_T8
Soil18	Soil18_Neutral1	55	5.31	1.739719324	None	Soil18_T8
Soil18	Soil18_Neutral1	60	4.86	2.081738389	None	Soil18_T8
Soil18	Soil18_Neutral1	65	4.41	2.20188459	None	Soil18_T8
Soil18	Soil18_Neutral1	75	3.96	1.943376478	None	Soil18_T8
Soil18	Soil18_Neutral1	90	3.51	2.068213021	None	Soil18_T8
Soil18	Soil18_Neutral1	-100	8.91	0	None	Soil18_T8
Soil18	Soil18_Neutral1	-60	8.46	0	None	Soil18_T8
Soil18	Soil18_Neutral1	30	7.56	0.650119338	None	Soil18_T8
Soil18	Soil18_Neutral1	34	7.11	0.7616528502	None	Soil18_T8
Soil18	Soil18_Neutral1	40	6.66	1.229691799	None	Soil18_T8
Soil18	Soil18_Neutral1	45	6.21	1.42532635	None	Soil18_T8
Soil18	Soil18_Neutral1	50	5.76	1.635402846	None	Soil18_T8
Soil18	Soil18_Neutral1	55	5.31	1.617025532	None	Soil18_T8
Soil18	Soil18_Neutral1	60	4.86	2.027145323	None	Soil18_T8
Soil18	Soil18_Neutral1	65	4.41	1.708583407	None	Soil18_T8
Soil18	Soil18_Neutral1	75	3.96	2.020363933	None	Soil18_T8
Soil18	Soil18_Neutral1	90	3.51	2.032673762	None	Soil18_T8
Soil18	Soil18_Neutral1	-100	8.91	0	None	Soil18_T8
Soil18	Soil18_Neutral1	-60	8.46	0	None	Soil18_T8
Soil18	Soil18_Neutral1	30	7.56	0.6662793335	None	Soil18_T8
Soil18	Soil18_Neutral1	34	7.11	0.9371987557	None	Soil18_T8
Soil18	Soil18_Neutral1	40	6.66	1.161190426	None	Soil18_T8
Soil18	Soil18_Neutral1	45	6.21	1.153570227	None	Soil18_T8
Soil18	Soil18_Neutral1	50	5.76	1.58816582	None	Soil18_T8
Soil18	Soil18_Neutral1	55	5.31	1.724377734	None	Soil18_T8
Soil18	Soil18_Neutral1	60	4.86	2.079214246	None	Soil18_T8
Soil18	Soil18_Neutral1	65	4.41	2.165566734	None	Soil18_T8
Soil18	Soil18_Neutral1	75	3.96	1.988860846	None	Soil18_T8
Soil18	Soil18_Neutral1	90	3.51	2.011736143	None	Soil18_T8
Soil18	Soil18_Neutral1	0	8.01	0.3683379275	None	Soil18_T8
Soil18	Soil18_Neutral1	0	8.01	0.4254874387	None	Soil18_T8
Soil18	Soil18_Neutral1	0	8.01	0.4290349224	None	Soil18_T8
Soil18	Soil18_Neutral1	-100	8.91	1.982843769	CHL	Soil18_T8
Soil18	Soil18_Neutral1	-60	8.46	1.834505455	CHL	Soil18_T8
Soil18	Soil18_Neutral1	30	7.56	1.211259598	CHL	Soil18_T8
Soil18	Soil18_Neutral1	34	7.11	1.276180501	CHL	Soil18_T8
Soil18	Soil18_Neutral1	40	6.66	1.65659108	CHL	Soil18_T8
Soil18	Soil18_Neutral1	45	6.21	1.801361593	CHL	Soil18_T8
Soil18	Soil18_Neutral1	50	5.76	1.732709117	CHL	Soil18_T8
Soil18	Soil18_Neutral1	55	5.31	1.868856881	CHL	Soil18_T8
Soil18	Soil18_Neutral1	60	4.86	1.965424109	CHL	Soil18_T8
Soil18	Soil18_Neutral1	65	4.41	2.05019365	CHL	Soil18_T8
Soil18	Soil18_Neutral1	75	3.96	2.149447996	CHL	Soil18_T8
Soil18	Soil18_Neutral1	90	3.51	2.050998904	CHL	Soil18_T8
Soil18	Soil18_Neutral1	-100	8.91	2.039595426	CHL	Soil18_T8
Soil18	Soil18_Neutral1	-60	8.46	1.926328399	CHL	Soil18_T8
Soil18	Soil18_Neutral1	30	7.56	1.245319841	CHL	Soil18_T8
Soil18	Soil18_Neutral1	34	7.11	1.343453808	CHL	Soil18_T8
Soil18	Soil18_Neutral1	40	6.66	1.559007964	CHL	Soil18_T8
Soil18	Soil18_Neutral1	45	6.21	1.732452433	CHL	Soil18_T8
Soil18	Soil18_Neutral1	50	5.76	1.767372981	CHL	Soil18_T8
Soil18	Soil18_Neutral1	55	5.31	1.829195751	CHL	Soil18_T8
Soil18	Soil18_Neutral1	60	4.86	1.975870611	CHL	Soil18_T8
Soil18	Soil18_Neutral1	65	4.41	2.045539956	CHL	Soil18_T8
Soil18	Soil18_Neutral1	75	3.96	1.978525777	CHL	Soil18_T8
Soil18	Soil18_Neutral1	90	3.51	2.178454153	CHL	Soil18_T8
Soil18	Soil18_Neutral1	-100	8.91	1.94237677	CHL	Soil18_T8
Soil18	Soil18_Neutral1	-60	8.46	1.833764152	CHL	Soil18_T8
Soil18	Soil18_Neutral1	30	7.56	1.241560912	CHL	Soil18_T8
Soil18	Soil18_Neutral1	34	7.11	1.345058094	CHL	Soil18_T8
Soil18	Soil18_Neutral1	40	6.66	1.595944331	CHL	Soil18_T8
Soil18	Soil18_Neutral1	45	6.21	1.604384028	CHL	Soil18_T8
Soil18	Soil18_Neutral1	50	5.76	1.79285837	CHL	Soil18_T8
Soil18	Soil18_Neutral1	55	5.31	1.848309356	CHL	Soil18_T8
Soil18	Soil18_Neutral1	60	4.86	2.000515345	CHL	Soil18_T8
Soil18	Soil18_Neutral1	65	4.41	1.961259724	CHL	Soil18_T8
Soil18	Soil18_Neutral1	75	3.96	2.052693989	CHL	Soil18_T8
Soil18	Soil18_Neutral1	90	3.51	2.103830689	CHL	Soil18_T8
Soil18	Soil18_Neutral1	0	8.01	1.190648441	CHL	Soil18_T8
Soil18	Soil18_Neutral1	0	8.01	1.207715294	CHL	Soil18_T8
Soil18	Soil18_Neutral1	0	8.01	1.176930427	CHL	Soil18_T8
Soil18	Soil18_Neutral1	-100	8.91	0	None	Soil18_T9
Soil18	Soil18_Neutral1	-60	8.46	0	None	Soil18_T9
Soil18	Soil18_Neutral1	30	7.56	0	None	Soil18_T9
Soil18	Soil18_Neutral1	34	7.11	0.3277559429	None	Soil18_T9
Soil18	Soil18_Neutral1	40	6.66	0.7338811767	None	Soil18_T9
Soil18	Soil18_Neutral1	45	6.21	1.122555384	None	Soil18_T9
Soil18	Soil18_Neutral1	50	5.76	1.363479258	None	Soil18_T9
Soil18	Soil18_Neutral1	55	5.31	1.439095115	None	Soil18_T9
Soil18	Soil18_Neutral1	60	4.86	1.895481269	None	Soil18_T9
Soil18	Soil18_Neutral1	65	4.41	1.756679749	None	Soil18_T9
Soil18	Soil18_Neutral1	75	3.96	1.864792327	None	Soil18_T9
Soil18	Soil18_Neutral1	90	3.51	1.89518283	None	Soil18_T9
Soil18	Soil18_Neutral1	-100	8.91	0	None	Soil18_T9
Soil18	Soil18_Neutral1	-60	8.46	0	None	Soil18_T9
Soil18	Soil18_Neutral1	30	7.56	0	None	Soil18_T9
Soil18	Soil18_Neutral1	34	7.11	0	None	Soil18_T9
Soil18	Soil18_Neutral1	40	6.66	0.8540063198	None	Soil18_T9
Soil18	Soil18_Neutral1	45	6.21	1.054634293	None	Soil18_T9
Soil18	Soil18_Neutral1	50	5.76	1.324100133	None	Soil18_T9
Soil18	Soil18_Neutral1	55	5.31	1.052018973	None	Soil18_T9
Soil18	Soil18_Neutral1	60	4.86	1.422503822	None	Soil18_T9
Soil18	Soil18_Neutral1	65	4.41	0.7239116376	None	Soil18_T9
Soil18	Soil18_Neutral1	75	3.96	1.88643285	None	Soil18_T9
Soil18	Soil18_Neutral1	90	3.51	1.914802416	None	Soil18_T9
Soil18	Soil18_Neutral1	-100	8.91	0	None	Soil18_T9
Soil18	Soil18_Neutral1	-60	8.46	0	None	Soil18_T9
Soil18	Soil18_Neutral1	30	7.56	0	None	Soil18_T9
Soil18	Soil18_Neutral1	34	7.11	0.4085537862	None	Soil18_T9
Soil18	Soil18_Neutral1	40	6.66	0.8099761094	None	Soil18_T9
Soil18	Soil18_Neutral1	45	6.21	0.7779722523	None	Soil18_T9
Soil18	Soil18_Neutral1	50	5.76	1.337647501	None	Soil18_T9
Soil18	Soil18_Neutral1	55	5.31	1.495933958	None	Soil18_T9
Soil18	Soil18_Neutral1	60	4.86	1.893577909	None	Soil18_T9
Soil18	Soil18_Neutral1	65	4.41	2.03352205	None	Soil18_T9
Soil18	Soil18_Neutral1	75	3.96	1.85786861	None	Soil18_T9
Soil18	Soil18_Neutral1	90	3.51	1.900761796	None	Soil18_T9
Soil18	Soil18_Neutral1	0	8.01	0	None	Soil18_T9
Soil18	Soil18_Neutral1	0	8.01	0	None	Soil18_T9
Soil18	Soil18_Neutral1	0	8.01	0	None	Soil18_T9
Soil18	Soil18_Neutral1	-100	8.91	1.808450978	CHL	Soil18_T9
Soil18	Soil18_Neutral1	-60	8.46	1.729762187	CHL	Soil18_T9
Soil18	Soil18_Neutral1	30	7.56	0.9525542246	CHL	Soil18_T9
Soil18	Soil18_Neutral1	34	7.11	0.9693804374	CHL	Soil18_T9
Soil18	Soil18_Neutral1	40	6.66	1.33011275	CHL	Soil18_T9
Soil18	Soil18_Neutral1	45	6.21	1.558938511	CHL	Soil18_T9
Soil18	Soil18_Neutral1	50	5.76	1.586245398	CHL	Soil18_T9
Soil18	Soil18_Neutral1	55	5.31	1.689298347	CHL	Soil18_T9
Soil18	Soil18_Neutral1	60	4.86	1.871832954	CHL	Soil18_T9
Soil18	Soil18_Neutral1	65	4.41	1.916702019	CHL	Soil18_T9
Soil18	Soil18_Neutral1	75	3.96	1.967449063	CHL	Soil18_T9
Soil18	Soil18_Neutral1	90	3.51	1.959963746	CHL	Soil18_T9
Soil18	Soil18_Neutral1	-100	8.91	1.757289698	CHL	Soil18_T9
Soil18	Soil18_Neutral1	-60	8.46	1.735427005	CHL	Soil18_T9
Soil18	Soil18_Neutral1	30	7.56	0.9751900826	CHL	Soil18_T9
Soil18	Soil18_Neutral1	34	7.11	1.036381871	CHL	Soil18_T9
Soil18	Soil18_Neutral1	40	6.66	1.284597318	CHL	Soil18_T9
Soil18	Soil18_Neutral1	45	6.21	1.487895457	CHL	Soil18_T9
Soil18	Soil18_Neutral1	50	5.76	1.579341869	CHL	Soil18_T9
Soil18	Soil18_Neutral1	55	5.31	1.513220127	CHL	Soil18_T9
Soil18	Soil18_Neutral1	60	4.86	1.843616071	CHL	Soil18_T9
Soil18	Soil18_Neutral1	65	4.41	1.789936046	CHL	Soil18_T9
Soil18	Soil18_Neutral1	75	3.96	1.846975562	CHL	Soil18_T9
Soil18	Soil18_Neutral1	90	3.51	1.899454796	CHL	Soil18_T9
Soil18	Soil18_Neutral1	-100	8.91	1.86477946	CHL	Soil18_T9
Soil18	Soil18_Neutral1	-60	8.46	1.796181182	CHL	Soil18_T9
Soil18	Soil18_Neutral1	30	7.56	0.9333302506	CHL	Soil18_T9
Soil18	Soil18_Neutral1	34	7.11	1.086503443	CHL	Soil18_T9
Soil18	Soil18_Neutral1	40	6.66	1.408395643	CHL	Soil18_T9
Soil18	Soil18_Neutral1	45	6.21	1.399689489	CHL	Soil18_T9
Soil18	Soil18_Neutral1	50	5.76	1.578376978	CHL	Soil18_T9
Soil18	Soil18_Neutral1	55	5.31	1.674350441	CHL	Soil18_T9
Soil18	Soil18_Neutral1	60	4.86	1.826650088	CHL	Soil18_T9
Soil18	Soil18_Neutral1	65	4.41	1.796151443	CHL	Soil18_T9
Soil18	Soil18_Neutral1	75	3.96	2.039203834	CHL	Soil18_T9
Soil18	Soil18_Neutral1	90	3.51	1.963542817	CHL	Soil18_T9
Soil18	Soil18_Neutral1	0	8.01	0.851763981	CHL	Soil18_T9
Soil18	Soil18_Neutral1	0	8.01	0.887291509	CHL	Soil18_T9
Soil18	Soil18_Neutral1	0	8.01	0.8172100134	CHL	Soil18_T9
Soil3	Soil3_CE239	-85	8.47	1.57453596	None	Soil3_T0
Soil3	Soil3_CE239	-50	8.02	1.90644237	None	Soil3_T0
Soil3	Soil3_CE239	-32	7.57	2.066562815	None	Soil3_T0
Soil3	Soil3_CE239	-26	7.12	2.108980899	None	Soil3_T0
Soil3	Soil3_CE239	-22	6.67	2.006351649	None	Soil3_T0
Soil3	Soil3_CE239	-19	6.22	2.024002943	None	Soil3_T0
Soil3	Soil3_CE239	-16	5.77	2.088970509	None	Soil3_T0
Soil3	Soil3_CE239	-14	5.32	2.018269417	None	Soil3_T0
Soil3	Soil3_CE239	-11	4.87	2.000580692	None	Soil3_T0
Soil3	Soil3_CE239	-7	4.42	1.971625068	None	Soil3_T0
Soil3	Soil3_CE239	9	3.52	1.805570523	None	Soil3_T0
Soil3	Soil3_CE239	32	3.07	1.850261626	None	Soil3_T0
Soil3	Soil3_CE239	-85	8.47	1.694972962	None	Soil3_T0
Soil3	Soil3_CE239	-50	8.02	1.8445115	None	Soil3_T0
Soil3	Soil3_CE239	-32	7.57	1.990516095	None	Soil3_T0
Soil3	Soil3_CE239	-26	7.12	1.955276434	None	Soil3_T0
Soil3	Soil3_CE239	-22	6.67	2.07763635	None	Soil3_T0
Soil3	Soil3_CE239	-19	6.22	2.000609908	None	Soil3_T0
Soil3	Soil3_CE239	-16	5.77	2.040917625	None	Soil3_T0
Soil3	Soil3_CE239	-14	5.32	2.025846162	None	Soil3_T0
Soil3	Soil3_CE239	-11	4.87	1.984911342	None	Soil3_T0
Soil3	Soil3_CE239	-7	4.42	1.920698987	None	Soil3_T0
Soil3	Soil3_CE239	9	3.52	1.87616061	None	Soil3_T0
Soil3	Soil3_CE239	32	3.07	1.824628144	None	Soil3_T0
Soil3	Soil3_CE239	-85	8.47	1.664910127	None	Soil3_T0
Soil3	Soil3_CE239	-50	8.02	1.828665675	None	Soil3_T0
Soil3	Soil3_CE239	-32	7.57	1.97678538	None	Soil3_T0
Soil3	Soil3_CE239	-26	7.12	1.976471263	None	Soil3_T0
Soil3	Soil3_CE239	-22	6.67	1.991578813	None	Soil3_T0
Soil3	Soil3_CE239	-19	6.22	2.007128096	None	Soil3_T0
Soil3	Soil3_CE239	-16	5.77	2.104343539	None	Soil3_T0
Soil3	Soil3_CE239	-14	5.32	2.026117597	None	Soil3_T0
Soil3	Soil3_CE239	-11	4.87	2.00672142	None	Soil3_T0
Soil3	Soil3_CE239	-7	4.42	2.013690844	None	Soil3_T0
Soil3	Soil3_CE239	9	3.52	1.879388448	None	Soil3_T0
Soil3	Soil3_CE239	32	3.07	1.847300213	None	Soil3_T0
Soil3	Soil3_CE239	0	3.97	2.007805911	None	Soil3_T0
Soil3	Soil3_CE239	0	3.97	2.013771904	None	Soil3_T0
Soil3	Soil3_CE239	0	3.97	1.993743527	None	Soil3_T0
Soil3	Soil3_CE239	-85	8.47	1.586458129	CHL	Soil3_T0
Soil3	Soil3_CE239	-50	8.02	1.823853418	CHL	Soil3_T0
Soil3	Soil3_CE239	-32	7.57	1.894492887	CHL	Soil3_T0
Soil3	Soil3_CE239	-26	7.12	1.955563674	CHL	Soil3_T0
Soil3	Soil3_CE239	-22	6.67	1.993250055	CHL	Soil3_T0
Soil3	Soil3_CE239	-19	6.22	2.008414743	CHL	Soil3_T0
Soil3	Soil3_CE239	-16	5.77	1.979448717	CHL	Soil3_T0
Soil3	Soil3_CE239	-14	5.32	2.015111333	CHL	Soil3_T0
Soil3	Soil3_CE239	-11	4.87	1.919518104	CHL	Soil3_T0
Soil3	Soil3_CE239	-7	4.42	1.963533127	CHL	Soil3_T0
Soil3	Soil3_CE239	9	3.52	1.842494438	CHL	Soil3_T0
Soil3	Soil3_CE239	32	3.07	1.801561581	CHL	Soil3_T0
Soil3	Soil3_CE239	-85	8.47	1.567258718	CHL	Soil3_T0
Soil3	Soil3_CE239	-50	8.02	1.839675122	CHL	Soil3_T0
Soil3	Soil3_CE239	-32	7.57	1.986621269	CHL	Soil3_T0
Soil3	Soil3_CE239	-26	7.12	1.917568701	CHL	Soil3_T0
Soil3	Soil3_CE239	-22	6.67	1.973408448	CHL	Soil3_T0
Soil3	Soil3_CE239	-19	6.22	1.999584756	CHL	Soil3_T0
Soil3	Soil3_CE239	-16	5.77	2.006534013	CHL	Soil3_T0
Soil3	Soil3_CE239	-14	5.32	1.996107959	CHL	Soil3_T0
Soil3	Soil3_CE239	-11	4.87	1.979008719	CHL	Soil3_T0
Soil3	Soil3_CE239	-7	4.42	1.962823163	CHL	Soil3_T0
Soil3	Soil3_CE239	9	3.52	1.819373644	CHL	Soil3_T0
Soil3	Soil3_CE239	32	3.07	1.836448398	CHL	Soil3_T0
Soil3	Soil3_CE239	-85	8.47	1.556790961	CHL	Soil3_T0
Soil3	Soil3_CE239	-50	8.02	1.825494455	CHL	Soil3_T0
Soil3	Soil3_CE239	-32	7.57	1.929219007	CHL	Soil3_T0
Soil3	Soil3_CE239	-26	7.12	1.975860943	CHL	Soil3_T0
Soil3	Soil3_CE239	-22	6.67	1.942422523	CHL	Soil3_T0
Soil3	Soil3_CE239	-19	6.22	1.996948949	CHL	Soil3_T0
Soil3	Soil3_CE239	-16	5.77	1.977302227	CHL	Soil3_T0
Soil3	Soil3_CE239	-14	5.32	1.985994385	CHL	Soil3_T0
Soil3	Soil3_CE239	-11	4.87	1.950805822	CHL	Soil3_T0
Soil3	Soil3_CE239	-7	4.42	1.989379356	CHL	Soil3_T0
Soil3	Soil3_CE239	9	3.52	1.84955509	CHL	Soil3_T0
Soil3	Soil3_CE239	32	3.07	1.851785305	CHL	Soil3_T0
Soil3	Soil3_CE239	0	3.97	1.99262959	CHL	Soil3_T0
Soil3	Soil3_CE239	0	3.97	2.00672142	CHL	Soil3_T0
Soil3	Soil3_CE239	0	3.97	1.975338763	CHL	Soil3_T0
Soil3	Soil3_CE239	-85	8.47	1.666242796	None	Soil3_T1
Soil3	Soil3_CE239	-50	8.02	1.804076776	None	Soil3_T1
Soil3	Soil3_CE239	-32	7.57	1.948704587	None	Soil3_T1
Soil3	Soil3_CE239	-26	7.12	2.001875578	None	Soil3_T1
Soil3	Soil3_CE239	-22	6.67	1.919666322	None	Soil3_T1
Soil3	Soil3_CE239	-19	6.22	1.957472343	None	Soil3_T1
Soil3	Soil3_CE239	-16	5.77	2.020872488	None	Soil3_T1
Soil3	Soil3_CE239	-14	5.32	1.979593178	None	Soil3_T1
Soil3	Soil3_CE239	-11	4.87	1.900257071	None	Soil3_T1
Soil3	Soil3_CE239	-7	4.42	1.951369989	None	Soil3_T1
Soil3	Soil3_CE239	9	3.52	1.910396203	None	Soil3_T1
Soil3	Soil3_CE239	32	3.07	1.934829427	None	Soil3_T1
Soil3	Soil3_CE239	-85	8.47	1.74519776	None	Soil3_T1
Soil3	Soil3_CE239	-50	8.02	1.777951856	None	Soil3_T1
Soil3	Soil3_CE239	-32	7.57	1.842563212	None	Soil3_T1
Soil3	Soil3_CE239	-26	7.12	1.852131857	None	Soil3_T1
Soil3	Soil3_CE239	-22	6.67	1.953059548	None	Soil3_T1
Soil3	Soil3_CE239	-19	6.22	1.924799906	None	Soil3_T1
Soil3	Soil3_CE239	-16	5.77	1.999203653	None	Soil3_T1
Soil3	Soil3_CE239	-14	5.32	1.948012574	None	Soil3_T1
Soil3	Soil3_CE239	-11	4.87	1.912377498	None	Soil3_T1
Soil3	Soil3_CE239	-7	4.42	1.912864197	None	Soil3_T1
Soil3	Soil3_CE239	9	3.52	1.953405295	None	Soil3_T1
Soil3	Soil3_CE239	32	3.07	1.954266324	None	Soil3_T1
